country,_year,population,pop_lower,pop_higher,pop_pred,gdp_current_usd,gdp_lower,gdp_higher,gdp_pred,land_area_ha,land_area_ha_low,land_area_ha_high,land_area_ha_pred,agri_land_pct,agri_land_pct_low,agri_land_pct_high,agri_land_pct_pred,forest_area_pct,forest_area_pct_low,forest_area_pct_high,forest_area_pct_pred,cereal_yield_kg_ha,cereal_yield_kg_ha_low,cereal_yield_kg_ha_high,cereal_yield_kg_ha_pred,cash_crop_yield_kg_ha,cash_crop_yield_kg_ha_low,cash_crop_yield_kg_ha_high,cash_crop_yield_kg_ha_pred,employment_agri_pct,employment_agri_pct_low,employment_agri_pct_high,employment_agri_pct_pred,livestock_production_100_index,livestock_production_100_index_low,livestock_production_100_index_high,livestock_production_100_index_pred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1/01/1976,930685000.00,929352114.60,931938679.40,930605824.50,154000000000.00,-3390000000000.00,3560000000000.00,178000000000.00,1569756.57,1061560.74,2171709.23,1632677.38,310632.21,227942.03,405265.00,321251.53,4653425.00,3146796.53,6416189.51,4814214.29,18529938.35,18286087.08,26203091.72,22255201.74,6747466.25,5717509.24,9011633.65,7362235.13,64.63,64.53,64.80,64.66,0.00,38913361.75,535879708.20,287606257.60,0,-75567184650,1.29E+11,25372616491,0,-54.50385512,63.37683783,3.576481907,0,-1.15E+12,1.04E+12,-19100382923,57.68418817,55.22077612,59.71437558,57.39717893,0,-29.96992276,38.62677066,3.99277951,4.668682053,3.883879221,9.853507037,6.742089171,17.46,17.2334681,17.53730378,17.38477666,204.0303647,13.40504974,426.1574032,224.2058482
China,1/01/1977,943455000.00,941604906.60,944136933.30,942883056.40,175000000000.00,-3280000000000.00,3390000000000.00,10933972211.00,1744173.96,1389254.93,2535863.14,1976112.53,345146.90,251937.32,421873.89,336814.08,4717275.00,3547691.16,6686326.44,5164750.61,17859603.15,17929467.87,26100010.02,22141459.88,6481535.85,5159639.57,8324337.67,6761562.75,65.28,65.14,65.42,65.28,0.00,32910185.34,567170000.50,309965066.80,0,-1.16E+11,83676412336,-14290145080,0,-54.43399922,56.48386797,-1.414413935,4456360000,-1.01E+12,1.08E+12,31606643010,57.68995717,55.68365921,60.04034958,57.88169733,0,-27.35938366,38.54123655,4.973711641,5.187424503,4.736881979,10.59163631,7.543246348,17.52,17.35903201,17.63835203,17.50353764,220.6570531,58.12235992,480.2237529,264.4671341
China,1/01/1978,956165000.00,954734216.80,957249490.90,956021142.10,150000000000.00,-3040000000000.00,3370000000000.00,302000000000.00,1937971.07,1694763.20,2878038.25,2266577.81,383496.55,306948.16,486669.45,402534.91,5736990.00,3712217.00,6975534.42,5424027.60,17450011.25,17905768.19,26356823.38,22223974.72,5976031.25,5131510.68,8334686.35,6698885.15,65.86,65.70,65.96,65.82,0.00,68348785.49,585857624.10,338493974.90,0,-94351640937,1.05E+11,5690088809,0,-49.73440767,65.11963277,4.812330929,4449800000,-9.13E+11,1.12E+12,87775039343,57.69572674,55.72358115,60.07595289,57.95941354,0,-25.23459487,41.28259789,7.250239363,5.763805004,4.854755736,10.73366618,7.876124154,17.9,17.95926133,18.23653487,18.09583682,246.5557723,58.15521861,492.2383411,282.666259
China,1/01/1979,969005000.00,967818010.60,970304047.30,969063162.30,178000000000.00,-2740000000000.00,4030000000000.00,601000000000.00,2153301.19,1998332.19,3171764.18,2548844.19,426107.28,386580.90,555561.10,469965.05,5814030.00,4128721.18,7377056.33,5703278.59,17267669.10,17993622.72,26315421.48,22053181.95,6017521.05,5242753.23,8647186.55,6852456.62,66.38,66.24,66.52,66.38,0.00,104279808.40,637617731.80,371319564.30,0,-72254076287,1.27E+11,25049985013,0,-47.97162885,66.75127987,9.669643968,8707600000,-9.28E+11,1.20E+12,1.47E+11,57.70149689,55.45330039,59.87981051,57.83604683,0,-23.60323323,44.3041195,9.86343649,6.404227782,5.181252935,11.18250235,8.248680915,18.617,18.51685637,18.80958643,18.66782034,267.3742654,69.30698058,490.4717188,293.1232104
China,1/01/1980,981235000.00,980835881.90,983497421.10,982258660.40,191000000000.00,-2290000000000.00,4410000000000.00,909000000000.00,2392556.87,2291133.16,3395447.94,2823243.60,473452.53,458125.21,625794.20,539131.46,5887410.00,4297411.98,7677517.64,6003689.49,17868289.35,17569579.07,26030760.71,21629097.66,6221029.90,5695674.49,8964059.26,7326670.74,66.84,66.74,67.03,66.88,0.00,144790961.70,691551855.20,408438520.40,0,-60054536732,1.43E+11,43771410456,0,-47.04637292,69.95437902,13.15396392,10090779859,-7.66E+11,1.18E+12,2.09E+11,57.70726762,55.35485205,59.69396707,57.51202008,0,-22.23649119,45.9721438,12.81282273,7.115808647,5.879430261,11.51212142,8.661069056,19.358,19.18959515,19.46963364,19.33405198,281.6246873,85.23488818,497.6415094,295.8702625
China,1/01/1981,993885000.00,992592472.00,995198274.40,993940240.90,196000000000.00,-2600000000000.00,4310000000000.00,743000000000.00,2658396.53,2610650.03,3746705.33,3167274.89,526058.37,514673.08,685127.96,598651.35,6957195.00,4757848.47,7972566.14,6356118.87,20782135.35,17179682.13,25714850.38,21515355.80,6321108.60,5160483.50,8490143.51,6830914.64,67.26,67.11,67.39,67.25,0.00,171142278.80,705120141.20,430797329.60,0,-94800774670,1.12E+11,4108648858,0,-49.96946898,70.13446603,8.163167576,10106339043,-7.89E+11,1.24E+12,2.60E+11,57.71303892,55.56031436,60.10360615,57.99717146,0,-20.49378767,46.73567931,13.79375486,7.906454052,6.51778162,12.37315324,9.462226232,20.118,19.95241403,20.23297985,20.08592126,285.8177757,118.6076983,537.9878778,336.1815711
China,1/01/1982,1008630000.00,1007105987.00,1009570094.00,1008365229.00,205000000000.00,-2370000000000.00,4350000000000.00,1030000000000.00,2953773.92,2859909.57,4039792.67,3458204.85,584509.30,578284.54,746089.67,664424.13,7060410.00,5499431.58,8774529.25,7123064.97,22472276.40,17334567.66,25628452.93,21597870.63,6656958.00,5248039.53,8622508.11,6872932.51,67.63,67.46,67.73,67.60,0.00,207411443.10,720089970.50,459326237.70,0,-78708946596,1.22E+11,24088882785,0,-43.49896405,73.99455831,14.38993381,17151500473,-8.04E+11,1.36E+12,3.16E+11,57.7188108,55.85072551,60.49855027,58.07543709,0,-16.07337434,50.60515216,16.07028258,8.784948947,6.98440191,12.72105039,9.795104038,20.902,20.66166155,20.93370669,20.79517622,299.1979219,138.7492931,560.3342985,354.4116003
China,1/01/1983,1023310000.00,1021473704.00,1023953681.00,1022694152.00,231000000000.00,-1930000000000.00,4790000000000.00,1330000000000.00,3281971.02,3169430.52,4323699.84,3740935.92,649454.78,641443.27,820471.74,731906.21,8186480.00,6281012.68,9740829.86,7909985.07,20660628.90,17229446.88,25326284.23,21427077.87,7060839.00,5458200.88,8839319.69,7131199.46,67.95,67.83,68.10,67.96,593519800.00,224455850.10,764877704.00,492151827.10,0,-60191546482,1.41E+11,43448779025,0,-37.06656149,74.17627182,19.24726821,19831702778,-6.21E+11,1.40E+12,3.76E+11,57.72458326,55.65956779,60.02187141,57.9526198,0,-14.81215896,52.63717436,18.68347971,9.761054385,7.021272288,13.14592945,10.1676608,21.545,21.34497389,21.62158383,21.48411551,317.0202578,130.6882907,580.9329038,364.8994559
China,1/01/1984,1036825000.00,1035928560.00,1038558392.00,1037177191.00,260000000000.00,-1540000000000.00,4920000000000.00,1640000000000.00,3646634.47,3420039.72,4613901.96,4015486.04,721616.42,712545.05,886371.90,801103.52,8294600.00,7105332.79,10458548.63,8717544.96,20632817.50,16803490.71,25234042.41,21002993.58,7071146.50,5933268.05,9262226.80,7605693.63,68.23,68.12,68.39,68.26,756882250.00,271774108.90,785485454.80,529270783.10,0,-35349729799,1.59E+11,62170237314,0,-34.42425203,82.42579784,22.73217416,21281443730,-5.69E+11,1.39E+12,4.38E+11,57.7303563,55.49747552,59.89211209,57.6288242,0,-9.44130002,55.41023592,21.63286602,10.84561598,7.696820292,13.58771281,10.58004894,22.203,22.01957165,22.29771965,22.15034715,336.4116413,156.9472775,580.5380166,367.6657873
China,1/01/1985,1051040000.00,1050071712.00,1052586094.00,1051333316.00,309000000000.00,-1830000000000.00,4910000000000.00,1470000000000.00,4051816.08,3786390.04,4913689.60,4359679.47,801796.02,772269.76,937544.66,860654.37,9459360.00,7948114.74,11212912.93,9579280.42,22113881.60,17040630.72,25103383.92,20889251.72,7126051.20,5341698.61,8723771.39,7110405.95,68.47,68.27,68.56,68.42,819811200.00,298910952.80,792677967.90,551629592.30,0,-81621635753,1.30E+11,22507508673,0,-44.13131478,77.31662904,17.74336875,16881047188,-4.57E+11,1.57E+12,4.89E+11,57.73612991,55.86466024,60.24239463,58.11487076,0,-11.85852237,57.74038677,22.61379822,12.05068443,8.261278287,14.04550559,11.38119835,22.874,22.77262276,23.04902587,22.90221643,362.8120719,210.2609483,610.216428,407.9989856
China,1/01/1986,1066790000.00,1065557366.00,1068297514.00,1066939186.00,301000000000.00,-1600000000000.00,5020000000000.00,1770000000000.00,4502017.86,4068172.39,5261721.59,4650620.68,890884.47,831650.42,1013686.37,926434.54,9601110.00,8792026.19,12062440.53,10347811.74,23928099.70,16806688.24,24995929.99,20971766.55,7318179.40,5579651.50,8766585.24,7152806.55,68.67,68.54,68.81,68.67,832096200.00,315853004.30,856147714.00,580158500.40,0,-60351118124,1.42E+11,42487775448,0,-38.164175,78.87436618,23.97209919,16417429180,-4.74E+11,1.54E+12,5.45E+11,57.7419041,55.92792371,60.44679738,58.193942,0,-8.979577345,58.98460372,24.890326,13.38964936,8.928775284,14.55840412,11.71406841,23.559,23.47511039,23.74972288,23.61147138,391.351625,226.3281116,637.3491354,426.244669
China,1/01/1987,1084035000.00,1083021164.00,1085603378.00,1084321566.00,273000000000.00,-1320000000000.00,5250000000000.00,2070000000000.00,5002242.07,4412408.36,5501080.93,4933363.00,989871.63,907223.42,1085409.61,993924.02,10840350.00,9544951.22,12727852.42,11137194.80,25290536.55,16789268.80,24773212.94,20800973.79,7284715.20,5712509.40,9052725.59,7411515.26,68.83,68.68,68.96,68.82,813026250.00,347931408.20,881792125.80,612984089.80,19748371000,-34473108144,1.62E+11,61847704980,0,-29.62377549,85.44698425,28.83348122,22453016928,-4.95E+11,1.56E+12,6.04E+11,57.74767887,56.01732358,60.18146151,58.09839777,0,-10.6730958,62.86029591,27.50375962,14.87738818,9.283657032,14.89945907,12.08661715,24.259,24.16244731,24.44193015,24.30090064,426.5544932,233.9072352,644.4467276,440.4385738
China,1/01/1988,1101630000.00,1100626138.00,1103283142.00,1101857424.00,312000000000.00,-1100000000000.00,5480000000000.00,2370000000000.00,5558046.74,4664610.36,5793512.79,5207924.09,1099857.37,976492.57,1147367.52,1063121.32,12117930.00,10290953.49,13653004.12,11946397.97,24643463.10,16048375.79,24143844.37,20376889.49,7314823.20,6291456.87,9476261.60,7886255.56,68.95,68.84,69.11,68.97,1046548500.00,408704286.10,921716912.90,650103045.90,58692871973,-23876591000,1.80E+11,80569163732,0,-23.76286909,90.84152991,32.32187008,23751513806,-2.97E+11,1.72E+12,6.66E+11,57.75345421,55.76680252,59.99318804,57.80173121,0,-4.137997673,64.86299765,30.45338235,16.53043131,9.53728066,15.50999665,12.49899728,24.974,24.81635859,25.10232411,24.96762226,461.7975182,247.9010698,662.1843445,446.8978505
China,1/01/1989,1118650000.00,1116600441.00,1119134101.00,1117891256.00,348000000000.00,-1100000000000.00,5540000000000.00,2210000000000.00,6175607.49,4969573.72,6122827.92,5552116.66,1222063.74,1032794.60,1217215.83,1122672.18,13423800.00,11236002.52,14368298.26,12810284.68,24140467.00,16257394.66,24377717.09,20263147.64,7315971.00,5726008.78,8965011.80,7391117.41,69.05,68.87,69.13,69.00,1062717500.00,429837077.60,933055956.90,672461855.00,63494821493,-57175240010,1.35E+11,40906435841,0,-27.65094392,85.59958449,27.33857449,23052566323,-3.51E+11,1.71E+12,7.17E+11,57.75923014,56.06347777,60.52992281,58.31471032,0,-3.408963679,68.34973367,31.43494586,18.3671459,10.32102561,16.11447343,13.29984737,25.701,25.58367555,25.85753599,25.72311227,487.373173,285.1319696,689.8289002,490.9658597
China,1/01/1990,1135185000.00,1134040287.00,1136705852.00,1135369702.00,361000000000.00,-1040000000000.00,5830000000000.00,2500000000000.00,6861786.10,5297628.22,6419671.28,5843057.02,1357848.60,1107231.57,1274555.13,1188452.35,13622220.00,11932781.38,15322935.64,13580961.38,23906996.10,16372958.15,24346977.10,20345662.47,7571683.95,5761776.04,9040318.64,7433667.13,69.15,68.99,69.26,69.13,1101129450.00,437611227.00,971173503.40,700990763.10,11018767337,-34839275255,1.58E+11,60886703363,0,-25.92735763,91.59764345,33.57279969,34475661159,-2.68E+11,1.76E+12,7.73E+11,57.76500664,56.05899392,60.70581502,58.42064053,0,1.470483791,67.27027299,33.71210323,20.40793989,10.81237223,16.39954631,13.63241893,26.442,26.30527548,26.58482213,26.43597807,510.6198549,293.1381241,732.7612714,512.9361497
China,1/01/1991,1150780000.00,1149065167.00,1151600658.00,1150318326.00,383000000000.00,-381000000000.00,5920000000000.00,2800000000000.00,7028986.45,5569743.39,6690406.48,6125691.33,1392471.45,1170827.71,1346588.01,1255937.62,14960140.00,13355864.24,16538329.84,14928457.93,22647350.40,15873953.57,24129985.63,20174869.13,7710226.00,5999945.94,9412406.87,7692541.04,69.24,69.14,69.40,69.27,1081733200.00,464530410.20,1003963395.00,733816352.40,13622106047,-13059186132,1.82E+11,80246930434,0,-19.55975174,95.39249897,38.44155498,48165019103,-1.82E+11,1.85E+12,8.33E+11,58.63669826,56.10853898,60.62296319,58.3265054,0,2.348576005,67.43418394,36.32626277,18.47113079,10.82762333,16.78622905,13.87923713,27.312,27.17922926,27.44960862,27.31665439,548.9537531,339.8917337,754.125627,557.0995257
China,1/01/1992,1164970000.00,1164086210.00,1166718943.00,1165420428.00,427000000000.00,-152000000000.00,6490000000000.00,3110000000000.00,7181868.35,5865571.24,6984606.61,6400144.41,1418358.45,1243086.46,1413510.31,1325130.71,16309580.00,14677124.14,18014285.18,16295774.59,21284001.90,15967311.00,23990330.73,19750784.25,7735400.80,6412497.87,9844652.79,8167446.54,69.36,69.29,69.56,69.43,1060122700.00,485541309.80,1028628386.00,770935308.30,27131500322,-1050749084,2.12E+11,98968686724,0,-17.74025293,96.13059564,41.9373171,24852636915,-1.54E+11,1.93E+12,8.95E+11,58.64256252,55.82599167,60.32700803,58.03124792,0,2.013844298,69.79820524,39.27661141,17.58468367,11.1780201,17.19394753,14.16588671,28.2,28.02946101,28.31283875,28.17462308,604.6936831,369.8254281,804.4050061,593.5282738
China,1/01/1993,1178440000.00,1176680649.00,1179303119.00,1178002327.00,445000000000.00,-484000000000.00,6300000000000.00,2940000000000.00,7335112.22,6180683.39,7320788.47,6744200.04,1448859.69,1279920.14,1448987.30,1362554.80,17676600.00,16123176.73,19254168.38,17718613.96,21317979.60,15260273.08,23579508.32,19637041.13,7824841.60,6105181.83,9331227.45,7672488.95,69.50,69.36,69.63,69.49,1037027200.00,530609607.60,1051458021.00,793294117.40,65014849948,-38755318396,1.63E+11,59306257128,0,-20.42456228,92.25333893,37.3537543,27348104117,-73707691580,2.03E+12,9.46E+11,58.64842736,56.93723073,61.43907218,59.1751611,0,2.172958509,73.35318021,40.25857325,18.12526017,11.67444115,17.69205251,14.82177844,29.103,28.97976159,29.26833129,29.11906064,662.6370456,457.7095425,873.4133889,667.6412917
China,1/01/1994,1191835000.00,1190649686.00,1193280910.00,1192038272.00,564000000000.00,-168000000000.00,6760000000000.00,3230000000000.00,7477402.84,6449714.45,7558308.98,7035003.83,1478744.28,1319128.55,1495978.70,1406268.66,19069360.00,17292214.96,20604425.54,19046716.12,21095479.50,15558172.65,23801782.93,19719554.71,7735009.15,6051913.98,9352427.62,7715218.73,69.67,69.53,69.80,69.66,1013059750.00,548125385.90,1077649898.00,821823025.50,1.37E+11,-21082921116,1.83E+11,79286822132,0,-13.16202802,104.3340435,43.98662012,57781337884,-35691061244,1.91E+12,1.00E+12,58.65429279,57.68427655,62.07155156,59.91030151,0,9.323384235,76.90459006,42.53612786,18.0884357,11.85016378,17.83311547,15.00978769,30.024,29.88183801,30.16300809,30.02035773,727.1073597,518.1540067,942.6029034,719.5745002
China,1/01/1995,1204855000.00,1203636364.00,1206229050.00,1204891854.00,735000000000.00,61150206121.00,6850000000000.00,3530000000000.00,7655975.45,6753931.94,7896802.53,7317599.12,1515579.25,1362678.88,1532480.47,1451662.11,20482535.00,18756214.77,21998086.10,20395755.36,20627117.60,15214176.61,23765470.72,19548760.69,7915897.35,6513039.23,9692907.57,7974277.11,69.89,69.77,70.04,69.91,963884000.00,613531543.50,1110074176.00,854648531.50,1.23E+11,1425379694,2.02E+11,98647106905,10.55462825,-9.236537312,105.12809,49.25816976,80288427870,-4683161559,2.10E+12,1.06E+12,58.6601588,58.23549791,62.48435569,60.44549378,0,9.338251242,78.58478402,45.15049633,19.2141393,12.32458721,18.13818768,15.23713742,30.961,30.82635238,31.09867606,30.96753666,770.2802412,561.3285975,981.0954321,763.8297383
China,1/01/1996,1217550000.00,1216637791.00,1219231520.00,1217898914.00,864000000000.00,321000000000.00,7370000000000.00,3840000000000.00,7846421.07,7024044.87,8177447.25,7592013.19,1550287.56,1410390.61,1586437.84,1498763.37,21915900.00,20086584.99,23440901.10,21764614.71,20673999.00,14859950.62,23297916.95,19124675.14,7987128.00,6781740.23,10133241.92,8449367.09,70.14,70.03,70.30,70.18,1010566500.00,624162934.00,1168523044.00,891767404.30,71825644892,19056551656,2.21E+11,1.17E+11,35.62839589,-5.729503779,111.2201447,53.15672622,1.12E+11,23009625698,2.20E+12,1.12E+12,60.70726758,58.65447552,62.98326239,60.7795637,0,13.65261641,82.43328373,48.1010539,17.55221062,12.65444868,18.29449637,15.50431852,31.916,31.75676217,32.028589,31.89200795,821.0808591,584.2550195,1016.156492,800.3503484
China,1/01/1997,1230075000.00,1228099334.00,1230756003.00,1229362542.00,962000000000.00,224000000000.00,6970000000000.00,3680000000000.00,8038599.82,7382769.01,8542169.11,7936059.18,1579240.19,1450611.13,1622677.00,1536149.00,23371425.00,22083730.46,25303286.97,23836093.28,20382342.75,14784325.29,22972213.02,19010932.02,8007788.25,6338177.08,9434993.46,7954510.35,70.43,70.27,70.54,70.41,1033263000.00,668719704.80,1179543730.00,914124290.90,26805826941,-23732240728,1.73E+11,77707000581,38.58708139,-6.714472607,104.6170665,48.58201031,1.46E+11,93924112217,2.16E+12,1.17E+12,60.7066605,59.79806251,64.04941406,61.92539717,0,13.43963055,83.77567834,49.08316058,17.51246602,13.16590278,19.1906023,16.15976382,32.883,32.76024565,33.04379297,32.90769194,852.7406865,657.5189439,1084.993186,874.5685663
China,1/01/1998,1241935000.00,1241055935.00,1243605804.00,1242283272.00,1030000000000.00,565000000000.00,7400000000000.00,3970000000000.00,8230304.96,7617432.15,8760637.76,8226853.35,1617479.24,1497583.10,1668134.68,1579824.50,26080635.00,24107260.64,27468989.52,25811062.40,19423863.40,15164874.04,23265987.13,19093445.60,8072577.50,6370543.34,9674417.35,7997340.71,70.74,70.61,70.86,70.74,1043225400.00,672363580.70,1221940136.00,942651281.60,-7963778164,-8412263677,1.99E+11,97688073471,27.63634494,-0.973718498,113.5698866,55.22369886,1.53E+11,1.81E+11,2.23E+12,1.23E+12,60.70605344,60.58023287,64.89498173,62.66245263,0,18.63565334,84.54800445,51.36085965,18.06115632,13.51345857,19.44456523,16.34732786,33.867,33.74050852,34.01998952,33.8800408,870.6172223,695.9940456,1138.107203,926.6066873
China,1/01/1999,1252735000.00,1251205085.00,1253819077.00,1252570857.00,1090000000000.00,1010000000000.00,7820000000000.00,4270000000000.00,8423117.81,7941790.56,9103215.07,8509448.64,1655129.46,1538108.92,1709250.80,1625209.31,27560170.00,26245382.05,29439587.00,27862561.81,18340040.40,14702743.46,22964471.02,18922651.58,8092668.10,6567438.91,9847923.14,8256420.13,71.06,70.96,71.22,71.09,1064824750.00,707235366.90,1249327256.00,975474937.70,-15276064507,17517681786,2.14E+11,1.17E+11,0,2.925114215,120.9184239,60.49712273,1.61E+11,2.84E+11,2.28E+12,1.29E+12,60.70544638,60.96383045,65.35467471,63.1985746,0,19.05746821,87.56951638,53.97522812,16.68146593,13.48617754,19.54799218,16.57456926,34.865,34.68251331,34.97537473,34.83278853,913.963448,758.4001207,1197.11185,970.9354756
China,1/01/2000,1262645000.00,1261679334.00,1264304507.00,1262957539.00,1210000000000.00,1220000000000.00,7880000000000.00,4580000000000.00,8600199.18,8194913.99,9344834.77,8783862.71,1699025.73,1588342.51,1761704.29,1672301.94,30303480.00,28435752.06,31572982.37,29934393.36,17714909.35,14548637.84,22520799.83,18498566.03,8144060.25,7017994.92,10435770.46,8731531.15,71.40,71.31,71.58,71.45,1073248250.00,755270511.30,1276974053.00,1012591943.00,4208455710,36095343463,2.34E+11,1.36E+11,62.12779501,1.39355423,116.3331219,64.3993507,1.72E+11,3.63E+11,2.37E+12,1.35E+12,60.70483932,61.22210829,65.75961515,63.53357601,96.90710449,23.01520816,89.57041195,56.92587787,16.63949819,13.82096864,19.8148197,16.84164126,35.877,35.77355089,36.04511867,35.90745492,992.9433847,908.2552571,1325.179948,1119.514409
China,1/01/2001,1271850000.00,1270531994.00,1273119894.00,1271822607.00,1340000000000.00,1050000000000.00,7560000000000.00,4410000000000.00,8800304.63,8558980.07,9627635.99,9127908.70,1730074.35,1623748.18,1798190.14,1709687.56,31796250.00,30421489.57,33570256.64,32063096.60,17017353.00,14044439.86,22472954.99,18384822.91,8177995.50,6614233.92,9895783.16,8236674.41,71.73,71.54,71.82,71.68,1093791000.00,782752362.40,1283866037.00,1034948796.00,9636374656,-10925123419,1.98E+11,96112882166,34.55136473,3.08974351,115.2925589,59.82760733,2.20E+11,3.79E+11,2.45E+12,1.40E+12,66.17715093,62.35955833,66.7447335,64.67956111,97.21813965,27.34988878,92.12521484,57.90807697,18.95851917,14.63508065,20.38488471,17.49708417,37.093,36.92523955,37.19891596,37.06887795,1076.549121,1097.927508,1512.533083,1306.057138
