LOCATION,TIME,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Access to electricity (% of population),Renewable electricity output (% of total electricity output),Urban population (% of total population),Electric power consumption (kWh per capita)
COD,2015,44.93118592,16.43972588,99.82106911,42.74,108.4081844
COD,2016,45.49950018,17.40341187,98.82285842,43.307,108.2997763
COD,2017,44.9092636,18.22616386,97.83462984,43.88,108.1914765
COD,2018,44.86435434,18.97766113,96.85628354,44.46,108.083285
COD,2019,44.81948998,18.97785091,95.8877207,45.046,107.9752017
COD,2020,44.77467049,18.97804069,94.9288435,0,107.8672265
COG,1960,46.54730215,0,4.213319991,31.601,17.69048509
COG,1961,46.55195734,0,4.681466656,32.318,19.65609455
COG,1962,46.556613,0,5.201629618,33.045,21.84010505
COG,1963,46.56126913,0,5.779588465,33.78,24.26678339
COG,1964,46.56592572,0,6.421764961,34.524,26.96309266
COG,1965,46.57058278,0,7.135294401,35.273,29.95899184
COG,1966,46.57524031,0,7.92810489,36.031,33.28776871
COG,1967,46.5798983,0,8.809005433,36.796,36.98640968
COG,1968,46.58455675,0,9.787783815,37.569,41.09601076
COG,1969,46.58921567,0,10.87531535,38.345,45.66223418
COG,1970,46.59387506,0,12.08368372,39.129,50.73581575
COG,1971,46.59853491,0,13.42631525,39.919,56.37312861
COG,1972,46.60319523,0,14.91812805,40.715,57.58886103
COG,1973,46.60785602,0,16.57569784,41.514,62.8176693
COG,1974,46.61251727,0,18.41744204,42.357,63.67057515
COG,1975,46.61717899,0,20.46382449,43.264,66.3779875
COG,1976,46.62184117,0,22.73758276,44.177,68.88453814
COG,1977,46.62650382,0,25.26398085,45.091,70.58640113
COG,1978,46.63116694,0,28.07108983,46.01,72.13837213
COG,1979,46.63583052,0,31.19009981,46.932,75.85996829
COG,1980,46.64049457,0,34.65566646,47.857,83.24268505
COG,1981,46.64515909,0,38.50629607,48.781,69.92120754
COG,1982,46.64982407,0,42.78477341,49.707,104.5162146
COG,1983,46.65448952,0,47.53863712,50.633,99.46182392
COG,1984,46.65915544,0,52.82070791,51.56,149.2242094
COG,1985,46.66382182,0,58.68967546,52.221,112.9331864
COG,1986,46.66848867,0,65.21075051,52.642,176.1062621
COG,1987,46.67315598,0,72.45638945,53.064,179.6141611
COG,1988,46.67782376,0,80.50709939,53.485,168.0510337
COG,1989,46.68249201,0,89.45233266,53.905,170.0705488
COG,1990,46.68716073,0,99.39148073,54.324,173.9693483
COG,1991,42.64550255,0,100,54.743,184.947808
COG,1992,42.64976752,0,99.06542056,55.162,177.5134621
COG,1993,42.65403293,0,99.17127072,55.58,160.55484
COG,1994,42.65829876,0,99.38271605,55.996,144.3579774
COG,1995,42.66256501,0,99.43502825,56.413,151.4291402
COG,1996,43.60052921,0,99.56331878,56.832,154.3536709
COG,1997,43.6000932,0,99.5584989,57.299,129.0421584
COG,1998,43.5996572,0,99.41860465,57.766,110.7856055
COG,1999,43.5992212,0,85.58558559,58.231,69.1145732
COG,2000,43.59878521,0,99.66216216,58.695,95.60623788
COG,2001,42.69075942,0,100,59.156,104.7256111
COG,2002,42.69033252,0,100,59.617,115.3943633
COG,2003,42.68990561,0,85.71428571,60.076,114.7663492
COG,2004,42.68947871,0,83.12342569,60.533,105.3990522
COG,2005,42.68905182,0,81.98614319,60.988,117.3133855
COG,2006,42.01077251,33.8859787,82.1192053,61.441,125.7629553
COG,2007,42.01035241,35.97723007,82.30958231,61.893,125.3831474
COG,2008,42.0099323,38.07553864,81.34490239,62.346,135.36131
COG,2009,42.0095122,37.1,61.2244898,62.8,144.7390608
COG,2010,42.00909211,42.3396759,54.71938776,63.256,140.158564
COG,2011,44.15559345,44.52867126,61.17556071,63.712,147.673046
COG,2012,43.48998719,41.6,58.05882353,64.169,214.6247238
COG,2013,46.12663732,49.05112076,56.81685196,64.627,213.0761249
COG,2014,45.85281627,52.38968277,54.71264368,65.085,202.8721289
COG,2015,44.14769514,60.4,53.34486736,65.543,202.6692568
COG,2016,45.7110424,60.74069595,52.81141869,66.001,202.4665875
COG,2017,46.63822028,64.70985413,52.2833045,66.459,202.2641209
COG,2018,46.59158206,68.51843262,51.76047145,66.916,202.0618568
COG,2019,46.54499047,68.51911781,51.24286674,67.373,201.859795
COG,2020,46.49844548,68.51980301,50.73043807,0,201.6579352
CRI,1960,18.2539176,98.19928648,4.133993578,34.254,189.9999654
CRI,1961,18.25574317,98.20910739,4.593326198,34.329,211.1110726
CRI,1962,18.25756893,98.21892928,5.103695775,34.404,234.5678585
CRI,1963,18.25939487,98.22875216,5.670773084,34.606,260.6309538
CRI,1964,18.26122099,98.23857602,6.300858982,35.197,289.5899487
CRI,1965,18.26304729,98.24840086,7.000954424,35.791,321.7666097
CRI,1966,18.26487378,98.25822668,7.778838249,36.39,357.5184552
CRI,1967,18.26670045,98.26805349,8.64315361,36.993,397.242728
CRI,1968,18.2685273,98.27788127,9.603504011,37.601,441.3808089
CRI,1969,18.27035434,98.28771004,10.67056001,38.212,490.423121
CRI,1970,18.27218156,98.2975398,11.85617779,38.827,544.9145789
CRI,1971,18.27400896,98.30737054,13.17353088,39.445,605.4606432
CRI,1972,18.27583654,98.31720226,14.63725653,40.068,651.6923169
CRI,1973,18.27766431,98.32703496,16.26361837,40.655,676.0303817
CRI,1974,18.27949226,98.33686865,18.07068708,41.002,718.8182002
CRI,1975,18.28132039,98.34670332,20.0785412,41.349,731.0709449
CRI,1976,18.2831487,98.35653897,22.30949022,41.698,766.5181877
CRI,1977,18.2849772,98.36637561,24.78832247,42.046,797.9633798
CRI,1978,18.28680588,98.37621323,27.54258052,42.396,849.9098875
CRI,1979,18.28863475,98.38605183,30.60286724,42.747,858.384226
CRI,1980,18.29046379,98.39589142,34.00318583,43.099,931.3897163
CRI,1981,18.29229302,98.405732,37.78131758,43.45,963.1094467
CRI,1982,18.29412243,98.41557355,41.97924176,43.803,933.677954
CRI,1983,18.29595203,98.4254161,46.64360196,44.156,918.6199875
CRI,1984,18.29778181,98.43525962,51.82622439,44.542,989.7820115
CRI,1985,18.29961177,98.44510413,57.58469377,45.445,1007.413275
CRI,1986,18.30144191,98.45494963,63.98299308,46.353,1077.131436
CRI,1987,18.30327224,98.46479611,71.09221453,47.264,1144.946481
CRI,1988,18.30510275,98.47464357,78.99134948,48.177,1142.546816
CRI,1989,18.30693344,98.48449202,87.76816609,49.089,1076.665352
CRI,1990,18.30876432,98.49434145,97.52018454,50.003,1071.989685
CRI,1991,18.55421672,98.50419187,94.8757764,50.917,1121.769097
CRI,1992,18.55607232,98.51404328,82.83794788,51.832,1405.437971
CRI,1993,18.55792812,98.52389567,89.92263844,52.743,1332.918977
CRI,1994,18.5597841,98.53374904,90.1465798,53.653,1267.479156
CRI,1995,18.56164026,98.5436034,82.74943659,54.561,1281.330259
CRI,1996,19.41287859,98.55345875,90.71220325,55.467,1249.875425
CRI,1997,19.41268446,98.56331508,96.9524149,56.367,1359.79278
CRI,1998,19.41249033,98.5731724,91.85294661,57.264,1313.393379
CRI,1999,19.41229621,98.5830307,97.84719974,58.157,1435.362367
CRI,2000,19.41210209,98.67647552,99.14727562,59.052,1506.92565
CRI,2001,19.65809353,98.24978,98.51742031,60.41,1485.842848
CRI,2002,19.65789694,98.509188,98.37873754,61.753,1558.428891
CRI,2003,19.65770037,98.695902,97.89346572,63.08,1643.590992
CRI,2004,19.65750379,98.954779,99.1965916,64.388,1679.465014
CRI,2005,19.65730721,99.053051,96.71912833,65.672,1721.151921
CRI,2006,19.27372366,99.147523,93.87144993,66.935,1822.842115
CRI,2007,19.27353092,99.217998,92.02209945,68.174,1885.516779
CRI,2008,19.27333819,99.263937,92.85412708,69.39,1889.035149
CRI,2009,19.27314546,99.409804,95.15574651,70.575,1845.051916
CRI,2010,19.27295272,98.995734,93.31107169,71.736,1887.980411
CRI,2011,19.70213293,99.232348,91.22253865,72.868,1885.352441
CRI,2012,19.33512768,99.503298,91.84195007,73.946,1942.832765
CRI,2013,18.34151711,99.563517,88.31460674,74.97,1939.855005
CRI,2014,17.54363411,99.359291,89.79152393,75.941,1942.48817
CRI,2015,16.87928994,99.409804,99.00110988,76.862,1940.545682
CRI,2016,15.65581227,99.5,98.01109878,77.735,1938.605136
CRI,2017,15.7259203,99.6,97.03098779,78.56,1936.666531
CRI,2018,15.71019438,100,96.06067791,79.34,1934.729864
CRI,2019,15.69448419,100.001,95.10007113,80.076,1932.795135
CRI,2020,15.6787897,100.002,94.14907042,0,1930.862339
CIV,1960,25.79569348,48.01237672,2.826077218,17.679,30.44621363
CIV,1961,25.79827331,48.01717844,3.140085798,18.911,33.82912625
CIV,1962,25.80085339,48.02198064,3.48898422,20.21,37.58791806
CIV,1963,25.80343373,48.02678332,3.876649134,21.575,41.7643534
CIV,1964,25.80601434,48.03158647,4.307387926,23.007,46.40483711
CIV,1965,25.8085952,48.03639011,4.785986585,24.5,51.56093012
CIV,1966,25.81117631,48.04119423,5.317762872,25.206,57.28992235
CIV,1967,25.81375769,48.04599883,5.908625413,25.926,63.65546928
CIV,1968,25.81633932,48.05080391,6.565139348,26.659,70.7282992
CIV,1969,25.81892122,48.05560947,7.294599275,27.404,78.58699911
CIV,1970,25.82150337,48.06041552,8.105110306,28.163,87.3188879
CIV,1971,25.82408577,48.06522204,9.005678118,28.934,97.02098656
CIV,1972,25.82666844,48.07002904,10.00630902,29.719,104.1958466
CIV,1973,25.82925137,48.07483652,11.11812113,30.513,114.5252611
CIV,1974,25.83183455,48.07964449,12.35346793,31.321,117.1322688
CIV,1975,25.83441799,48.08445293,13.72607547,32.229,126.0058047
CIV,1976,25.83700169,48.08926186,15.25119497,33.594,139.5601695
CIV,1977,25.83958565,48.09407127,16.94577219,34.983,148.5804589
CIV,1978,25.84216987,48.09888116,18.82863577,36.4,161.6267158
CIV,1979,25.84475434,48.10369153,20.92070641,36.614,198.8051395
CIV,1980,25.84733908,48.10850238,23.24522934,36.829,182.8558625
CIV,1981,25.84992407,48.11331371,25.8280326,37.044,188.9514398
CIV,1982,25.85250932,48.11812552,28.697814,37.26,186.5375986
CIV,1983,25.85509483,48.12293781,31.88646,37.476,177.9127694
CIV,1984,25.8576806,48.12775059,35.4294,37.693,131.8977846
CIV,1985,25.86026662,48.13256384,39.366,37.91,151.1363558
CIV,1986,25.86285291,48.13737758,43.74,38.127,151.6403793
CIV,1987,25.86543945,48.1421918,48.6,38.346,170.5895406
CIV,1988,25.86802626,48.1470065,54,38.608,174.9476419
CIV,1989,25.87061332,48.15182168,60,38.976,160.7483763
CIV,1990,25.87320064,48.15663735,66.66666667,39.345,160.4209419
CIV,1991,24.84175305,48.16145349,69.01485966,39.716,148.433877
CIV,1992,24.84423748,48.16627012,56.64864865,40.088,153.0546022
CIV,1993,24.84672215,48.17108723,50.2285192,40.461,144.2172608
CIV,1994,24.84920707,48.17590482,49.72469293,40.835,146.4824589
CIV,1995,24.85169224,48.18072289,60.53613845,41.21,176.3409837
CIV,1996,25.26450408,48.18554145,54.6961326,41.587,161.6078742
CIV,1997,25.26425143,48.19036048,46.61374349,41.964,172.0347615
CIV,1998,25.26399879,48.19518,34.23669816,42.342,186.985861
CIV,1999,25.26374615,48.2,36.412705,42.741,175.829544
CIV,2000,25.26349351,47.61742401,36.75,43.155,173.9931793
CIV,2001,21.82968498,48.64391708,36.84749232,43.568,182.2224685
CIV,2002,21.82946668,51.4,32.65961466,43.983,176.6528225
CIV,2003,21.82924839,50.67906189,36.01336741,44.399,174.3788641
CIV,2004,21.82903009,51.69551468,33.66606171,44.817,173.3953446
CIV,2005,21.8288118,58.9,27.23112128,45.234,171.6743903
CIV,2006,21.61856973,53.74567795,28.68258179,45.652,181.7123574
CIV,2007,21.61835355,54.78623962,33.95489256,46.071,187.1032109
CIV,2008,21.61813737,55.83730316,34.75862069,46.491,195.6586927
CIV,2009,21.61792118,56.8971138,37.5234202,46.91,200.5070305
CIV,2010,21.617705,57.96392822,28.28164292,47.33,215.0202479
CIV,2011,22.59307255,59.03598785,30.13608788,47.751,196.9217717
CIV,2012,22.49440447,55.8,26.4395667,48.172,234.7870172
CIV,2013,21.30554316,61.18886185,21.88235294,48.593,233.1635013
CIV,2014,20.90017764,61.9,23.93193338,49.014,274.7300905
CIV,2015,27.68749396,62.6,16.72597865,49.444,274.4553604
CIV,2016,26.67470411,64.3,16.55871886,49.881,274.180905
CIV,2017,25.88626634,65.6,16.39313167,50.326,273.9067241
CIV,2018,25.86038007,66.99118042,16.22920036,50.779,273.6328174
CIV,2019,25.83451969,66.99185034,16.06690835,51.239,273.3591846
CIV,2020,25.80868517,66.99252026,15.90623927,0,273.0858254
HRV,1960,21.87297056,0,1.931038417,30.154,0
HRV,1961,21.87515808,0,2.145598241,31.04,0
HRV,1962,21.87734581,0,2.383998046,32.001,0
HRV,1963,21.87953376,0,2.648886718,32.979,0
HRV,1964,21.88172194,0,2.943207464,33.972,0
HRV,1965,21.88391033,0,3.270230516,34.977,0
HRV,1966,21.88609894,0,3.633589462,35.997,0
HRV,1967,21.88828777,0,4.037321624,37.03,0
HRV,1968,21.89047681,0,4.485912916,38.076,0
HRV,1969,21.89266608,0,4.984347684,39.13,0
HRV,1970,21.89485557,0,5.538164093,40.196,0
HRV,1971,21.89704527,0,6.153515659,41.168,0
HRV,1972,21.89923519,0,6.837239622,41.839,0
HRV,1973,21.90142534,0,7.596932913,42.511,0
HRV,1974,21.9036157,0,8.44103657,43.186,0
HRV,1975,21.90580628,0,9.378929522,43.864,0
HRV,1976,21.90799708,0,10.4210328,44.545,0
HRV,1977,21.9101881,0,11.57892534,45.227,0
HRV,1978,21.91237933,0,12.8654726,45.911,0
HRV,1979,21.91457079,0,14.29496955,46.597,0
HRV,1980,21.91676247,0,15.8832995,47.285,0
HRV,1981,21.91895436,0,17.64811056,47.887,0
HRV,1982,21.92114648,0,19.60901173,48.237,0
HRV,1983,21.92333881,0,21.78779081,48.587,0
HRV,1984,21.92553137,0,24.20865646,48.937,0
HRV,1985,21.92772414,0,26.89850717,49.287,0
HRV,1986,21.92991713,0,29.88723019,49.637,0
HRV,1987,21.93211034,0,33.20803355,49.987,0
HRV,1988,21.93430377,0,36.89781505,50.338,0
HRV,1989,21.93649742,0,40.99757228,50.687,0
HRV,1990,21.93869129,0,45.55285809,51.037,2966.277666
HRV,1991,20.91665625,0,65.88748462,51.357,2608.859587
HRV,1992,20.91874812,0,48.92159065,51.588,2227.798396
HRV,1993,20.92084021,0,47.77289837,51.818,2218.254989
HRV,1994,20.9229325,0,62.01983358,52.048,2203.127069
HRV,1995,20.925025,0,61.36265632,52.279,2314.703584
HRV,1996,21.51324554,0,70.45556252,52.509,2405.039875
HRV,1997,21.51303041,0,57.18472209,52.739,2609.968864
HRV,1998,21.51281528,0,52.65409464,52.968,2631.430882
HRV,1999,21.51260015,0,56.53078524,53.198,2778.887634
HRV,2000,21.51238502,100,57.30267247,53.428,2828.815062
HRV,2001,22.12351789,100,56.22895623,53.642,2993.272463
HRV,2002,22.12329665,100,46.05273514,53.81,3191.409738
HRV,2003,22.12307542,100,41.37355973,53.979,3257.889868
HRV,2004,22.12285419,100,54.92552349,54.147,3429.354644
HRV,2005,22.12263296,100,54.07061346,54.315,3582.246073
HRV,2006,21.33557205,100,51.43542521,54.483,3744.468715
HRV,2007,21.3353587,100,37.80789159,54.651,3846.674077
HRV,2008,21.33514534,100,45.70847352,54.819,3990.29632
HRV,2009,21.33493199,100,56.00598355,54.987,3818.422501
HRV,2010,21.33471864,100,62.84130846,55.155,3922.310867
HRV,2011,21.96600369,100,47.03842049,55.322,3900.601361
HRV,2012,20.2024228,100,49.67431323,55.506,3819.280253
HRV,2013,19.58696201,100,66.50175665,55.706,3754.268698
HRV,2014,18.43310352,100,73.95802322,55.923,3714.382988
HRV,2015,19.20668151,100,66.82683752,56.155,3710.668605
HRV,2016,17.78931891,100,66.15856914,56.403,3706.957937
HRV,2017,17.90177229,100,65.49698345,56.667,3703.250979
HRV,2018,17.88387052,100,64.84201361,56.947,3699.547728
HRV,2019,17.86598665,100.001,64.19359348,57.242,3695.84818
HRV,2020,17.84812066,100.002,63.55165754,0,3692.152332
CUB,1960,23.72107798,95.35637687,0.434520659,58.401,158.7439285
CUB,1961,23.72345033,95.36591346,0.482800732,58.588,176.3821428
CUB,1962,23.72582291,95.375451,0.536445257,58.776,195.9801587
CUB,1963,23.72819573,95.3849895,0.596050286,58.963,217.7557319
CUB,1964,23.73056879,95.39452896,0.662278096,59.15,241.9508132
CUB,1965,23.73294208,95.40406936,0.735864551,59.337,268.8342369
CUB,1966,23.73531561,95.41361072,0.817627279,59.523,298.7047077
CUB,1967,23.73768938,95.42315304,0.908474754,59.709,331.8941196
CUB,1968,23.74006339,95.43269631,1.009416393,59.895,368.771244
CUB,1969,23.74243763,95.44224053,1.12157377,60.081,409.7458267
CUB,1970,23.74481211,95.45178571,1.246193078,60.266,455.2731408
CUB,1971,23.74718683,95.46133185,1.384658976,60.976,505.8590453
CUB,1972,23.74956179,95.47087893,1.538509973,61.8,514.9941637
CUB,1973,23.75193698,95.48042698,1.709455526,62.614,547.2390521
CUB,1974,23.75431241,95.48997597,1.899395029,63.423,571.4012903
CUB,1975,23.75668808,95.49952593,2.110438921,64.224,622.668302
CUB,1976,23.75906399,95.50907683,2.344932134,65.018,670.4913071
CUB,1977,23.76144013,95.5186287,2.605480149,65.802,720.7026395
CUB,1978,23.76381651,95.52818152,2.894977943,66.579,787.5324299
CUB,1979,23.76619313,95.53773529,3.216642159,67.346,862.4378004
CUB,1980,23.76856999,95.54729002,3.574046843,68.106,840.0461386
CUB,1981,23.77094708,95.5568457,3.971163159,68.853,963.0373671
CUB,1982,23.77332442,95.56640234,4.41240351,69.414,1006.808938
CUB,1983,23.77570199,95.57595994,4.902670567,69.925,1051.265446
CUB,1984,23.7780798,95.58551849,5.447411741,70.433,1116.366811
CUB,1985,23.78045784,95.595078,6.052679712,70.933,1002.781664
CUB,1986,23.78283612,95.60463846,6.725199681,71.43,1073.557387
CUB,1987,23.78521465,95.61419988,7.472444089,71.921,1091.31813
CUB,1988,23.78759341,95.62376226,8.302715655,72.408,1147.389986
CUB,1989,23.7899724,95.63332559,9.225239617,72.888,1185.265917
CUB,1990,23.79235164,95.64288988,10.25026624,73.364,1212.32573
CUB,1991,24.24994933,95.65245513,10.33441534,73.676,1048.855197
CUB,1992,24.25237457,95.66202133,12.28982493,73.827,904.4942214
CUB,1993,24.25480005,95.67158849,8.807489547,73.977,840.1837894
CUB,1994,24.25722577,95.6811566,7.906393648,74.127,898.4669596
CUB,1995,24.25965174,95.69072567,6.132113332,74.277,919.3394863
CUB,1996,24.13833342,95.7002957,7.683590209,74.426,974.4688254
CUB,1997,24.13809203,95.70986669,7.069136152,74.618,1040.243748
CUB,1998,24.13785065,95.71943863,6.191687871,74.855,1045.413714
CUB,1999,24.13760927,95.72901154,6.789953078,75.089,1080.501269
CUB,2000,24.1373679,97,6.872006386,75.323,1137.921148
CUB,2001,24.01087978,96.22530365,6.569056801,75.555,1157.849132
CUB,2002,24.01063967,95.5,6.656474935,75.785,1185.126215
CUB,2003,24.01039956,96.66444397,5.363693865,75.947,1193.408283
CUB,2004,24.01015946,96.85141754,5.609568888,76.041,1175.339645
CUB,2005,24.00991936,97.01337433,3.180810846,76.134,1155.077502
CUB,2006,23.93425508,97.15921783,3.036007044,76.227,1227.217445
CUB,2007,23.93401574,97.30053711,3.046981389,76.32,1302.44788
CUB,2008,23.9337764,97.44891357,3.970812829,76.413,1323.39934
CUB,2009,23.93353706,97.61594391,3.924664486,76.505,1334.763375
CUB,2010,23.93329773,97.81319427,3.241938265,76.597,1303.15508
CUB,2011,24.78731963,98.05225372,3.226351351,76.689,1332.512212
CUB,2012,23.23978714,98.34130096,3.711743,76.781,1379.218326
CUB,2013,22.85074328,98.67485046,4.352142111,76.827,1435.558092
CUB,2014,21.29623433,99.04399109,4.017349995,76.861,1450.883717
CUB,2015,20.86409957,99.43982697,3.948146688,76.896,1449.432833
CUB,2016,19.73784135,99.85346222,3.908665221,76.93,1447.9834
CUB,2017,19.7060474,99.92835236,3.869578569,76.977,1446.535417
CUB,2018,19.68634135,100,3.830882783,77.037,1445.088881
CUB,2019,19.66665501,100.001,3.792573955,77.109,1443.643793
CUB,2020,19.64698836,100.002,3.754648216,0,1442.200149
CUW,1960,0,99.61074009,0,74.71,1283.866431
CUW,1961,0,99.62070216,0,75.102,1426.518257
CUW,1962,0,99.63066522,0,75.49,1585.020286
CUW,1963,0,99.64062929,0,75.875,1761.133651
CUW,1964,0,99.65059435,0,76.255,1956.815167
CUW,1965,0,99.6605604,0,76.631,2174.239075
CUW,1966,0,99.67052745,0,77.003,2415.821194
CUW,1967,0,99.6804955,0,77.37,2684.245771
CUW,1968,0,99.69046455,0,77.734,2982.495302
CUW,1969,0,99.70043459,0,78.093,3313.883668
CUW,1970,0,99.71040563,0,78.448,3682.092965
CUW,1971,0,99.72037767,0,78.799,4091.214405
CUW,1972,0,99.73035071,0,79.146,4312.504231
CUW,1973,0,99.74032474,0,79.488,4478.871706
CUW,1974,0,99.75029977,0,79.827,4576.982966
CUW,1975,0,99.7602758,0,80.161,4640.27788
CUW,1976,0,99.77025282,0,80.491,4665.359206
CUW,1977,0,99.78023085,0,80.817,4623.341518
CUW,1978,0,99.79020987,0,81.138,4725.598452
CUW,1979,0,99.80018989,0,81.456,4815.659008
CUW,1980,0,99.8101709,0,81.769,4877.02731
CUW,1981,0,99.82015292,0,82.078,4857.733013
CUW,1982,0,99.83013593,0,82.383,4950.000333
CUW,1983,0,99.84011994,0,82.684,4961.662885
CUW,1984,0,99.85010495,0,82.982,4574.174016
CUW,1985,0,99.86009096,0,83.274,4230.212624
CUW,1986,0,99.87007797,0,83.563,3438.96975
CUW,1987,0,99.88006598,0,83.848,3829.495035
CUW,1988,0,99.89005498,0,84.129,3939.592909
CUW,1989,0,99.90004499,0,84.405,4253.523619
CUW,1990,0,99.91003599,0,84.678,4662.998624
CUW,1991,0,99.92002799,0,84.947,4771.369016
CUW,1992,0,99.930021,0,85.444,5162.877314
CUW,1993,0,99.940015,0.880088009,86.224,5537.113909
CUW,1994,0,99.95001,0.823892894,86.969,5883.979811
CUW,1995,0,99.960006,0.792864222,87.68,6090.713041
CUW,1996,0,99.970003,0.784313725,88.358,6301.860484
CUW,1997,0,99.980001,0.765550239,89.002,6280.791529
CUW,1998,0,99.99,0.720072007,89.615,6769.477823
CUW,1999,0,100,0.718778077,90.198,7000.028689
CUW,2000,0,100,0.713648528,90.752,7291.199761
CUW,2001,0,100,2.922374429,91.011,7222.174867
CUW,2002,0,100,2.789886661,90.894,7282.999884
CUW,2003,0,100,2.709568163,90.775,7521.02019
CUW,2004,0,100,2.644628099,90.655,7571.241207
CUW,2005,0,100,2.564102564,90.534,7613.070072
CUW,2006,0,100,2.6272578,90.411,7243.041936
CUW,2007,0,100,2.547770701,90.287,7323.540845
CUW,2008,0,100,2.576489533,90.161,7149.712092
CUW,2009,0,100,2.465331279,90.034,7423.399372
CUW,2010,0,100,2.418745276,89.905,7471.268233
CUW,2011,0,100,2.41509434,89.775,7379.119677
CUW,2012,0,100,3.489640131,89.654,5062.858345
CUW,2013,0,100,3.539823009,89.544,4934.274681
CUW,2014,0,100,3.591470258,89.443,4797.670436
CUW,2015,0,100,3.712296984,89.352,4792.872766
CUW,2016,0,100,3.675174014,89.272,4788.079893
CUW,2017,0,100,3.638422274,89.203,4783.291813
CUW,2018,0,100,3.602038051,89.145,4778.508521
CUW,2019,0,100.001,3.566017671,89.098,4773.730013
CUW,2020,0,100.002,3.530357494,0,4768.956283
CYP,1960,20.84394773,99.61074009,0,35.628,310.8491889
CYP,1961,20.84603233,99.62070216,0,36.175,345.3879877
CYP,1962,20.84811715,99.63066522,0,36.674,383.7644308
CYP,1963,20.85020217,99.64062929,0,37.176,426.4049231
CYP,1964,20.8522874,99.65059435,0,37.681,473.7832479
CYP,1965,20.85437283,99.6605604,0,38.188,526.425831
CYP,1966,20.85645848,99.67052745,0,38.698,584.91759
CYP,1967,20.85854433,99.6804955,0,39.21,649.9084333
CYP,1968,20.8606304,99.69046455,0,39.726,722.1204815
