,Country,LOCATION,ISO CODE 2 letter,VARIABLE,Variable,SOURCE,Source,YEAR,Year,visitors,Flag Codes,Flags
1001,Czech Republic,CZE,CZ,ITA,Italy,SUPPLY,Tourism supply surveys,2012,2012,374651,B,Break
1002,Czech Republic,CZE,CZ,ITA,Italy,SUPPLY,Tourism supply surveys,2013,2013,357099,,
1003,Czech Republic,CZE,CZ,ITA,Italy,SUPPLY,Tourism supply surveys,2014,2014,369268,,
1004,Czech Republic,CZE,CZ,ITA,Italy,SUPPLY,Tourism supply surveys,2015,2015,372832,,
1005,Czech Republic,CZE,CZ,ITA,Italy,SUPPLY,Tourism supply surveys,2016,2016,370511,,
1006,Czech Republic,CZE,CZ,ITA,Italy,SUPPLY,Tourism supply surveys,2017,2017,389578,,
1007,Czech Republic,CZE,CZ,ITA,Italy,SUPPLY,Tourism supply surveys,2018,2018,408422,,
1008,Czech Republic,CZE,CZ,POL,Poland,SUPPLY,Tourism supply surveys,2008,2008,376592,,
1009,Czech Republic,CZE,CZ,POL,Poland,SUPPLY,Tourism supply surveys,2009,2009,341136,,
1010,Czech Republic,CZE,CZ,POL,Poland,SUPPLY,Tourism supply surveys,2010,2010,350637,,
1011,Czech Republic,CZE,CZ,POL,Poland,SUPPLY,Tourism supply surveys,2011,2011,371127,,
1012,Czech Republic,CZE,CZ,POL,Poland,SUPPLY,Tourism supply surveys,2012,2012,401997,B,Break
1013,Czech Republic,CZE,CZ,POL,Poland,SUPPLY,Tourism supply surveys,2013,2013,424402,,
1014,Czech Republic,CZE,CZ,POL,Poland,SUPPLY,Tourism supply surveys,2014,2014,448736,,
1015,Czech Republic,CZE,CZ,POL,Poland,SUPPLY,Tourism supply surveys,2015,2015,484573,,
1016,Czech Republic,CZE,CZ,POL,Poland,SUPPLY,Tourism supply surveys,2016,2016,541332,,
1017,Czech Republic,CZE,CZ,POL,Poland,SUPPLY,Tourism supply surveys,2017,2017,575643,,
1018,Czech Republic,CZE,CZ,POL,Poland,SUPPLY,Tourism supply surveys,2018,2018,620495,,
1019,Czech Republic,CZE,CZ,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2008,2008,418184,,
1020,Czech Republic,CZE,CZ,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2009,2009,326895,,
1021,Czech Republic,CZE,CZ,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2010,2010,414671,,
1022,Czech Republic,CZE,CZ,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2011,2011,559021,,
1023,Czech Republic,CZE,CZ,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2012,2012,731835,B,Break
1024,Czech Republic,CZE,CZ,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2013,2013,803152,,
1025,Czech Republic,CZE,CZ,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2014,2014,691198,,
1026,Czech Republic,CZE,CZ,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2015,2015,434852,,
1027,Czech Republic,CZE,CZ,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2016,2016,407529,,
1028,Czech Republic,CZE,CZ,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2017,2017,548318,,
1029,Czech Republic,CZE,CZ,RUS,Russian Federation,SUPPLY,Tourism supply surveys,2018,2018,544216,,
1030,Czech Republic,CZE,CZ,SVK,Slovak Republic,SUPPLY,Tourism supply surveys,2008,2008,299278,,
1031,Czech Republic,CZE,CZ,SVK,Slovak Republic,SUPPLY,Tourism supply surveys,2009,2009,287810,,
1032,Czech Republic,CZE,CZ,SVK,Slovak Republic,SUPPLY,Tourism supply surveys,2010,2010,307192,,
1033,Czech Republic,CZE,CZ,SVK,Slovak Republic,SUPPLY,Tourism supply surveys,2011,2011,344101,,
1034,Czech Republic,CZE,CZ,SVK,Slovak Republic,SUPPLY,Tourism supply surveys,2012,2012,435595,B,Break
1035,Czech Republic,CZE,CZ,SVK,Slovak Republic,SUPPLY,Tourism supply surveys,2013,2013,452421,,
1036,Czech Republic,CZE,CZ,SVK,Slovak Republic,SUPPLY,Tourism supply surveys,2014,2014,492550,,
1037,Czech Republic,CZE,CZ,SVK,Slovak Republic,SUPPLY,Tourism supply surveys,2015,2015,578216,,
1038,Czech Republic,CZE,CZ,SVK,Slovak Republic,SUPPLY,Tourism supply surveys,2016,2016,642145,,
1039,Czech Republic,CZE,CZ,SVK,Slovak Republic,SUPPLY,Tourism supply surveys,2017,2017,681917,,
1040,Czech Republic,CZE,CZ,SVK,Slovak Republic,SUPPLY,Tourism supply surveys,2018,2018,730954,,
1041,Czech Republic,CZE,CZ,USA,United States,SUPPLY,Tourism supply surveys,2008,2008,305057,,
1042,Czech Republic,CZE,CZ,USA,United States,SUPPLY,Tourism supply surveys,2009,2009,274311,,
1043,Czech Republic,CZE,CZ,USA,United States,SUPPLY,Tourism supply surveys,2010,2010,312883,,
1044,Czech Republic,CZE,CZ,USA,United States,SUPPLY,Tourism supply surveys,2011,2011,314950,,
1045,Czech Republic,CZE,CZ,USA,United States,SUPPLY,Tourism supply surveys,2012,2012,390635,B,Break
1046,Czech Republic,CZE,CZ,USA,United States,SUPPLY,Tourism supply surveys,2013,2013,413085,,
1047,Czech Republic,CZE,CZ,USA,United States,SUPPLY,Tourism supply surveys,2014,2014,441457,,
1048,Czech Republic,CZE,CZ,USA,United States,SUPPLY,Tourism supply surveys,2015,2015,508951,,
1049,Czech Republic,CZE,CZ,USA,United States,SUPPLY,Tourism supply surveys,2016,2016,515154,,
1050,Czech Republic,CZE,CZ,USA,United States,SUPPLY,Tourism supply surveys,2017,2017,540572,,
1051,Czech Republic,CZE,CZ,USA,United States,SUPPLY,Tourism supply surveys,2018,2018,554394,,
1052,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2008,2008,19987022,,
1053,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2009,2009,17746893,,
1054,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2010,2010,18365947,,
1055,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2011,2011,19424839,,
1056,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2012,2012,21793985,B,Break
1057,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2013,2013,22144896,,
1058,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2014,2014,22110112,,
1059,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2015,2015,23286515,,
1060,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2016,2016,24268149,,
1061,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2017,2017,26257013,,
1062,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2018,2018,26760021,,
1063,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2008,2008,17740781,,
1064,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2009,2009,16013046,,
1065,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2010,2010,16880869,,
1066,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2011,2011,18027007,,
1067,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2012,2012,19936405,B,Break
1068,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2013,2013,20071692,,
1069,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2014,2014,19970831,,
1070,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2015,2015,20970266,,
1071,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2016,2016,21869094,,
1072,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2017,2017,23693329,,
1073,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2018,2018,23968900,,
1074,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2008,2008,2246241,,
1075,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2009,2009,1733847,,
1076,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2010,2010,1485078,,
1077,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2011,2011,1397832,,
1078,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2012,2012,1857580,B,Break
1079,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2013,2013,2073204,,
1080,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2014,2014,2139281,,
1081,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2015,2015,2316249,,
1082,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2016,2016,2399055,,
1083,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2017,2017,2563684,,
1084,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2018,2018,2791121,,
1085,Czech Republic,CZE,CZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2008,2008,26628142,,
1086,Czech Republic,CZE,CZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2009,2009,23285335,,
1087,Czech Republic,CZE,CZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2010,2010,21941385,,
1088,Czech Republic,CZE,CZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2011,2011,22810288,,
1089,Czech Republic,CZE,CZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2012,2012,25749657,,
1090,Czech Republic,CZE,CZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2013,2013,26331541,,
1091,Czech Republic,CZE,CZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2014,2014,27166498,,
1092,Czech Republic,CZE,CZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2015,2015,29604028,,
1093,Czech Republic,CZE,CZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2016,2016,32518778,,
1094,Czech Republic,CZE,CZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2017,2017,34701416,P,Provisional value
1095,Czech Republic,CZE,CZ,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2018,2018,36268459,E,Estimated value
1096,Czech Republic,CZE,CZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2008,2008,10118694,,
1097,Czech Republic,CZE,CZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2009,2009,8848427,,
1098,Czech Republic,CZE,CZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2010,2010,8628987,,
1099,Czech Republic,CZE,CZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2011,2011,9018563,,
1100,Czech Republic,CZE,CZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2012,2012,10122941,,
1101,Czech Republic,CZE,CZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2013,2013,10299788,,
1102,Czech Republic,CZE,CZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2014,2014,10648522,,
1103,Czech Republic,CZE,CZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2015,2015,11618942,,
1104,Czech Republic,CZE,CZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2016,2016,12807591,,
1105,Czech Republic,CZE,CZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2017,2017,13665344,P,Provisional value
1106,Czech Republic,CZE,CZ,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2018,2018,14282581,E,Estimated value
1107,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2012,2012,33771485,,
1108,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2013,2013,34806495,,
1109,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2014,2014,35132051,,
1110,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2015,2015,38340869,,
1111,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2016,2016,42321886,,
1112,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2017,2017,44892583,P,Provisional value
1113,Czech Republic,CZE,CZ,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,DEMAND,Tourism demand surveys,2018,2018,46076943,E,Estimated value
1114,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2012,2012,21153998,,
1115,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2013,2013,21278190,,
1116,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2014,2014,21123803,,
1117,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2015,2015,22184965,,
1118,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2016,2016,22694283,,
1119,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2017,2017,24136477,P,Provisional value
1120,Czech Republic,CZE,CZ,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,DEMAND,Tourism demand surveys,2018,2018,24426568,E,Estimated value
1121,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2012,2012,2136217,,
1122,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2013,2013,2384185,,
1123,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2014,2014,2460173,,
1124,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2015,2015,2663686,,
1125,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2016,2016,2638961,,
1126,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2017,2017,2691868,P,Provisional value
1127,Czech Republic,CZE,CZ,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,DEMAND,Tourism demand surveys,2018,2018,2930677,E,Estimated value
1128,Czech Republic,CZE,CZ,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2012,2012,10481269,,
1129,Czech Republic,CZE,CZ,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2013,2013,11144120,,
1130,Czech Republic,CZE,CZ,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2014,2014,11548075,,
1131,Czech Republic,CZE,CZ,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2015,2015,13492218,,
1132,Czech Republic,CZE,CZ,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2016,2016,16988643,,
1133,Czech Republic,CZE,CZ,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2017,2017,18064238,P,Provisional value
1134,Czech Republic,CZE,CZ,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,DEMAND,Tourism demand surveys,2018,2018,18719698,E,Estimated value
1135,Denmark,DNK,DK,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2008,2008,21174885,,
1136,Denmark,DNK,DK,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2009,2009,19953941,,
1137,Denmark,DNK,DK,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2010,2010,20944910,,
1138,Denmark,DNK,DK,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2011,2011,21922562,,
1139,Denmark,DNK,DK,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2012,2012,21841834,,
1140,Denmark,DNK,DK,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2013,2013,21798990,,
1141,Denmark,DNK,DK,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2014,2014,23196479,,
1142,Denmark,DNK,DK,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2015,2015,24683730,,
1143,Denmark,DNK,DK,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2016,2016,26045793,,
1144,Denmark,DNK,DK,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2017,2017,26669543,,
1145,Denmark,DNK,DK,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2018,2018,27570819,,
1146,Denmark,DNK,DK,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2008,2008,6060227,,
1147,Denmark,DNK,DK,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2009,2009,5549584,,
1148,Denmark,DNK,DK,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2010,2010,6263765,,
1149,Denmark,DNK,DK,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2011,2011,6932731,,
1150,Denmark,DNK,DK,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2012,2012,7184244,,
1151,Denmark,DNK,DK,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2013,2013,7412758,,
1152,Denmark,DNK,DK,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2014,2014,7897087,,
1153,Denmark,DNK,DK,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2015,2015,8427155,,
1154,Denmark,DNK,DK,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2016,2016,8824339,,
1155,Denmark,DNK,DK,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2017,2017,9164174,,
1156,Denmark,DNK,DK,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2018,2018,9524130,,
1157,Denmark,DNK,DK,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2008,2008,2841514,,
1158,Denmark,DNK,DK,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2009,2009,2730126,,
1159,Denmark,DNK,DK,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2010,2010,2699132,,
1160,Denmark,DNK,DK,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2011,2011,2548044,,
1161,Denmark,DNK,DK,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2012,2012,2407694,,
1162,Denmark,DNK,DK,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2013,2013,2477045,,
1163,Denmark,DNK,DK,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2014,2014,2686086,,
1164,Denmark,DNK,DK,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2015,2015,2696860,,
1165,Denmark,DNK,DK,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2016,2016,2759039,,
1166,Denmark,DNK,DK,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2017,2017,2743546,,
1167,Denmark,DNK,DK,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2018,2018,3070996,,
1168,Denmark,DNK,DK,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2008,2008,12273144,,
1169,Denmark,DNK,DK,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2009,2009,11674231,,
1170,Denmark,DNK,DK,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2010,2010,11982013,,
1171,Denmark,DNK,DK,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2011,2011,12441787,,
1172,Denmark,DNK,DK,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2012,2012,12249896,,
1173,Denmark,DNK,DK,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2013,2013,11909187,,
1174,Denmark,DNK,DK,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2014,2014,12613306,,
1175,Denmark,DNK,DK,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2015,2015,13559715,,
1176,Denmark,DNK,DK,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2016,2016,14462415,,
1177,Denmark,DNK,DK,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2017,2017,14761823,,
1178,Denmark,DNK,DK,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2018,2018,14975693,,
1179,Denmark,DNK,DK,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2008,2008,25854545,E,Estimated value
1180,Denmark,DNK,DK,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2009,2009,25519879,E,Estimated value
